Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:70100000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
70100000;2;01/01/1988;;1;1;"25,9669";"3,5632";"8,981";15;10;1;1;1;;0;"4,6472";"4,3663";"4,0919";"3,8241";"4,3663";"4,6472";"4,0919";"4,0919";"3,8241";"3,5632";"3,5632";"7,7047";"6,5195";"4,9346";"25,9669";"14,7236";"9,4025";"8,9657";"5,5284";"19,7408";"10,3003";"19,1552";"18,0049";"10,761";"8,5371";"15,2525";"16,332";"10,761";"7,7047";"6,5195";"6,5195";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/12/1987;;1;1;"35,0232";"3,3091";"8,0972";18;16;1;1;1;;0;"4,0919";"3,5632";"9,4025";"12,6818";"8,9657";"6,5195";"5,2284";"4,9346";"4,6472";"4,3663";"4,0919";"3,8241";"3,5632";"3,5632";"3,5632";"3,3091";"3,3091";"35,0232";"26,6257";"21,5384";"11,706";"9,4025";"7,7047";"6,5195";"5,2284";"4,6472";"4,3663";"4,0919";"11,706";"7,301";"5,5284";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/1987;;1;1;"19,1552";"4,0919";"7,9185";22;20;1;1;1;;0;"14,7236";"12,1901";"10,3003";"8,5371";"7,7047";"6,5195";"5,8346";"4,9346";"10,3003";"8,9657";"8,1167";"8,1167";"7,301";"6,5195";"5,8346";"5,2284";"5,2284";"4,6472";"4,3663";"4,0919";"5,2284";"19,1552";"8,9657";"5,5284";"4,6472";"16,332";"10,761";"7,301";"5,5284";"4,6472";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1987;;1;1;"88,6555";"7,301";"27,0286";1;12;1;1;1;;0;"88,6555";"36,509";"23,3967";"15,7887";"9,8474";"22,1512";"24,0294";"19,1552";"14,7236";"11,2296";"8,9657";"7,301";"10,761";"14,7236";"88,6555";"66,9551";"27,9625";"49,6279";"35,0232";"30,7122";"26,6257";"22,7706";"18,0049";"13,6878";"10,3003";"27,9625";"16,8826";"12,6818";"35,7631";"27,2909";"19,7408";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1987;;1;1;"54,9513";"4,3663";"13,4972";11;29;1;1;1;;0;"16,332";"13,6878";"10,3003";"8,5371";"6,906";"6,5195";"5,8346";"5,5284";"5,5284";"16,8826";"54,9513";"35,0232";"27,2909";"24,6687";"22,7706";"20,9324";"18,5766";"16,332";"14,202";"12,1901";"10,3003";"8,5371";"6,906";"5,8346";"5,2284";"4,9346";"4,6472";"4,6472";"4,3663";"6,5195";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1987;;1;1;"126,3608";"6,5195";"28,0486";15;10;1;1;1;;0;"22,7706";"18,5766";"16,332";"14,202";"11,706";"9,4025";"8,1167";"8,1167";"7,301";"6,5195";"9,4025";"94,161";"48,8824";"73,6758";"126,3608";"91,3943";"77,9845";"31,4153";"21,5384";"23,3967";"19,7408";"15,7887";"11,706";"9,4025";"7,7047";"10,3003";"8,5371";"6,906";"6,5195";"30,7122";"20,9324";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1987;;1;1;"67,7833";"4,6472";"19,0177";7;2;1;1;1;;0;"5,5284";"4,6472";"4,6472";"7,7047";"6,5195";"5,2284";"67,7833";"45,2123";"32,8401";"23,3967";"14,7236";"17,4402";"17,4402";"16,8826";"21,5384";"14,7236";"14,7236";"22,7706";"30,7122";"20,9324";"29,3248";"24,0294";"19,1552";"13,6878";"9,4025";"6,906";"6,5195";"8,1167";"25,9669";"20,3332";"30,7122";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/1987;;1;1;"171,7022";"4,6472";"21,4047";13;6;1;1;1;;0;"7,301";"6,906";"6,5195";"5,8346";"5,2284";"4,6472";"6,906";"6,5195";"5,8346";"5,8346";"5,2284";"4,6472";"171,7022";"83,2626";"55,7265";"37,2609";"28,6405";"21,5384";"18,0049";"14,7236";"11,706";"13,1811";"24,0294";"20,3332";"17,4402";"15,2525";"12,1901";"10,3003";"8,5371";"6,906";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/1987;;1;1;"441,7233";"3,3091";"42,2272";14;4;1;1;1;;0;"3,8241";"3,5632";"3,5632";"3,3091";"3,3091";"4,6472";"77,9845";"133,5904";"38,0187";"25,3146";"15,7887";"8,9657";"56,5054";"441,7233";"117,2664";"47,4028";"35,0232";"24,0294";"11,706";"55,7265";"44,4899";"32,8401";"25,3146";"20,3332";"14,7236";"14,202";"11,706";"9,4025";"8,5371";"8,1167";"8,1167";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/04/1987;;1;1;"233,9623";"2,8223";"22,4243";13;10;1;1;1;;0;"3,5632";"3,3091";"3,3091";"3,3091";"3,3091";"3,0621";"3,0621";"3,0621";"3,0621";"2,8223";"2,8223";"132,5493";"233,9623";"89,5654";"36,509";"27,9625";"22,7706";"18,0049";"13,6878";"10,3003";"8,5371";"6,906";"5,8346";"5,2284";"4,6472";"4,6472";"4,6472";"4,0919";"4,0919";"4,0919";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/03/1987;;1;1;"9,4025";"3,0621";"4,7119";1;19;1;1;1;;0;"9,4025";"8,1167";"7,301";"6,5195";"5,8346";"5,8346";"5,2284";"4,6472";"4,6472";"4,3663";"4,0919";"4,0919";"3,8241";"3,5632";"3,5632";"3,5632";"3,3091";"3,3091";"3,0621";"6,1468";"4,9346";"4,6472";"4,6472";"4,3663";"4,0919";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";"3,5632";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/1987;;1;1;"107,4328";"4,0919";"30,1338";20;12;1;1;1;;0;"4,6472";"11,706";"16,8826";"16,332";"10,3003";"7,7047";"6,1468";"5,2284";"4,6472";"4,6472";"4,3663";"4,0919";"53,4118";"62,8657";"36,509";"103,5811";"54,9513";"83,2626";"73,6758";"107,4328";"36,509";"24,0294";"20,9324";"24,6687";"20,3332";"17,4402";"15,2525";"12,1901";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70100000;2;01/01/1987;;1;1;"113,2983";"5,5284";"27,875";13;31;1;1;1;;0;"32,8401";"23,3967";"16,332";"11,2296";"9,4025";"8,1167";"8,9657";"35,0232";"22,7706";"16,8826";"40,9371";"35,7631";"113,2983";"87,7488";"85,9448";"58,8638";"37,2609";"31,4153";"25,9669";"20,3332";"16,332";"24,0294";"20,3332";"17,4402";"14,202";"12,1901";"10,3003";"8,5371";"6,906";"5,8346";"5,5284";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/12/1986;;1;1;"40,2385";"3,5632";"11,4642";31;17;1;1;1;;0;"19,7408";"17,4402";"15,2525";"13,1811";"11,2296";"9,4025";"7,7047";"6,906";"5,5284";"4,6472";"4,6472";"4,3663";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";"7,7047";"6,5195";"5,8346";"5,2284";"19,7408";"13,1811";"16,8826";"14,7236";"11,2296";"9,4025";"7,7047";"18,0049";"39,5523";"40,2385";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/1986;;1;1;"256,9778";"3,5632";"28,9861";5;1;1;1;1;;0;"3,5632";"10,3003";"11,2296";"8,1167";"256,9778";"117,2664";"42,3463";"25,3146";"18,5766";"13,1811";"24,0294";"19,1552";"14,7236";"11,2296";"9,4025";"7,7047";"6,5195";"5,8346";"5,2284";"4,9346";"4,6472";"4,6472";"4,3663";"4,0919";"3,5632";"3,5632";"77,9845";"91,3943";"35,0232";"24,6687";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1986;;1;1;"158,2753";"3,5632";"20,5687";9;5;1;1;1;;0;"6,5195";"5,5284";"4,6472";"4,0919";"3,5632";"3,5632";"4,6472";"7,7047";"158,2753";"137,7819";"113,2983";"44,4899";"24,0294";"20,3332";"14,7236";"11,2296";"8,5371";"6,906";"5,5284";"5,2284";"4,9346";"4,6472";"4,6472";"4,6472";"4,3663";"4,3663";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1986;;1;1;"86,8453";"2,5898";"13,6895";20;13;1;1;1;;0;"3,8241";"3,5632";"3,5632";"3,3091";"3,3091";"3,0621";"3,0621";"3,0621";"3,0621";"3,0621";"2,8223";"2,8223";"2,5898";"2,5898";"2,5898";"3,5632";"45,9386";"25,9669";"71,9754";"86,8453";"29,3248";"15,7887";"9,4025";"8,5371";"15,2525";"12,6818";"11,706";"10,3003";"9,4025";"7,7047";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1986;;1;1;"27,2909";"3,0621";"6,4708";15;11;1;1;1;;0;"4,0919";"3,8241";"3,5632";"3,5632";"3,5632";"3,5632";"3,5632";"3,3091";"3,3091";"3,3091";"3,0621";"3,0621";"3,0621";"12,1901";"27,2909";"19,7408";"14,7236";"10,761";"7,301";"5,5284";"4,6472";"4,0919";"7,7047";"6,5195";"6,1468";"5,8346";"5,2284";"4,9346";"4,6472";"4,3663";"4,0919";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1986;;1;1;"37,2609";"3,5632";"9,5384";21;14;1;1;1;;0;"6,5195";"5,8346";"5,8346";"5,5284";"5,2284";"5,2284";"5,2284";"4,6472";"4,6472";"4,3663";"4,0919";"4,0919";"4,0919";"3,5632";"3,5632";"3,5632";"3,8241";"6,5195";"35,0232";"35,7631";"37,2609";"25,9669";"18,5766";"13,6878";"10,3003";"7,7047";"6,1468";"5,2284";"4,6472";"4,6472";"4,3663";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/1986;;1;1;"45,9386";"3,5632";"8,3242";1;20;1;1;1;;0;"45,9386";"32,1246";"23,3967";"14,7236";"9,8474";"7,7047";"6,5195";"5,8346";"5,2284";"5,2284";"4,9346";"4,6472";"4,6472";"4,3663";"4,3663";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";"3,5632";"3,5632";"3,5632";"3,5632";"3,5632";"6,1468";"7,301";"6,5195";"6,5195";"6,5195";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/1986;;1;1;"143,082";"2,5898";"11,4402";30;14;1;1;1;;0;"4,0919";"4,0919";"3,5632";"3,5632";"3,3091";"3,3091";"3,0621";"3,0621";"3,0621";"3,0621";"2,8223";"2,8223";"2,8223";"2,5898";"2,5898";"2,5898";"3,5632";"3,5632";"3,5632";"3,3091";"3,3091";"3,0621";"3,0621";"3,0621";"3,0621";"3,3091";"3,3091";"3,0621";"4,6472";"143,082";"117,2664";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/04/1986;;1;1;"81,4904";"2,3648";"10,8932";14;3;1;1;1;;0;"2,5898";"2,5898";"2,3648";"2,3648";"2,3648";"7,7047";"5,5284";"5,2284";"4,6472";"4,0919";"7,7047";"6,1468";"5,5284";"81,4904";"44,4899";"31,4153";"23,3967";"15,7887";"11,706";"9,4025";"6,906";"5,8346";"5,2284";"5,2284";"4,9346";"4,6472";"4,6472";"4,3663";"4,3663";"4,0919";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/03/1986;;1;1;"9,4025";"2,5898";"4,8143";1;29;1;1;1;;0;"9,4025";"8,1167";"7,301";"6,5195";"5,8346";"5,2284";"5,2284";"4,6472";"4,6472";"4,3663";"4,0919";"3,8241";"3,5632";"3,3091";"5,2284";"6,906";"5,8346";"5,2284";"5,2284";"4,9346";"4,6472";"4,6472";"4,3663";"4,0919";"4,0919";"3,5632";"3,5632";"3,0621";"2,5898";"2,5898";"2,5898";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/1986;;1;1;"25,3146";"4,3663";"8,7322";1;27;1;1;1;;0;"25,3146";"20,3332";"15,7887";"11,706";"9,8474";"8,5371";"7,7047";"7,301";"7,301";"7,301";"6,5195";"6,1468";"5,2284";"4,6472";"6,5195";"5,8346";"10,3003";"8,9657";"8,1167";"7,301";"6,5195";"7,7047";"8,5371";"7,7047";"6,5195";"5,5284";"4,3663";"6,906";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70100000;2;01/01/1986;;1;1;"71,9754";"3,5632";"19,1857";19;9;1;1;1;;0;"30,7122";"21,5384";"16,8826";"12,6818";"8,9657";"6,906";"5,5284";"4,3663";"3,5632";"3,5632";"21,5384";"13,6878";"8,9657";"6,906";"21,5384";"13,6878";"7,7047";"19,1552";"71,9754";"45,9386";"32,1246";"22,7706";"30,7122";"38,0187";"27,2909";"20,3332";"15,2525";"9,4025";"6,1468";"16,8826";"30,0154";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/12/1985;;1;1;"6,1468";"1,7367";"3,1488";27;12;2;2;2;;0;"4,0919";"3,5632";"3,5632";"3,3091";"3,0621";"3,0621";"2,8223";"2,5898";"2,1475";"1,9381";"1,9381";"1,7367";"2,5898";"2,8223";"3,0621";"3,0621";"3,0621";"2,8223";"2,5898";"2,5898";"2,5898";"2,5898";"2,3648";"2,3648";"2,3648";"2,3648";"6,1468";"6,1468";"4,9346";"4,0919";"5,2284";1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/1985;;1;1;"71,9754";"3,0621";"15,2365";2;20;1;1;1;;0;"38,7825";"71,9754";"40,9371";"62,0583";"38,0187";"29,3248";"24,0294";"19,1552";"14,7236";"11,706";"9,4025";"7,7047";"6,1468";"5,2284";"4,6472";"4,0919";"3,8241";"3,5632";"3,5632";"3,0621";"4,3663";"7,7047";"6,5195";"5,8346";"6,5195";"6,1468";"5,2284";"4,6472";"4,0919";"4,0919";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1985;;1;1;"74,5309";"3,3091";"16,5089";21;14;1;1;1;;0;"30,7122";"23,3967";"16,8826";"12,6818";"10,3003";"8,5371";"6,906";"5,5284";"4,6472";"4,0919";"4,0919";"3,5632";"3,5632";"3,3091";"28,6405";"36,509";"25,3146";"18,0049";"13,6878";"30,0154";"74,5309";"37,2609";"28,6405";"21,5384";"16,8826";"12,6818";"8,9657";"6,906";"5,5284";"4,3663";"4,0919";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1985;;1;1;"42,3463";"3,5632";"14,5427";20;13;1;1;1;;0;"35,7631";"27,9625";"22,7706";"18,5766";"15,2525";"12,1901";"10,3003";"8,5371";"11,2296";"5,5284";"4,3663";"4,0919";"3,5632";"3,5632";"8,5371";"8,1167";"28,6405";"20,3332";"15,7887";"42,3463";"24,0294";"19,1552";"14,7236";"11,2296";"9,4025";"7,7047";"6,1468";"4,9346";"5,5284";"25,9669";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1985;;1;1;"66,9551";"2,5898";"10,2437";31;7;1;1;1;;0;"3,0621";"3,0621";"3,0621";"3,0621";"2,8223";"2,8223";"2,5898";"2,5898";"3,8241";"4,6472";"8,1167";"29,3248";"30,7122";"22,7706";"18,0049";"14,202";"12,1901";"10,3003";"8,5371";"6,906";"6,5195";"5,8346";"5,5284";"5,2284";"5,2284";"5,2284";"4,6472";"4,6472";"4,3663";"10,761";"66,9551";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1985;;1;1;"66,9551";"3,0621";"10,1445";7;3;1;1;1;;0;"3,5632";"3,3091";"3,0621";"3,0621";"3,8241";"31,4153";"66,9551";"36,509";"26,6257";"21,5384";"16,8826";"12,6818";"9,4025";"6,906";"5,5284";"4,6472";"4,6472";"4,6472";"4,3663";"4,3663";"4,0919";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";"3,5632";"3,5632";"3,3091";"3,3091";"3,3091";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/1985;;1;1;"97,8928";"2,8223";"14,8905";17;4;1;1;1;;0;"3,0621";"3,0621";"3,0621";"2,8223";"2,8223";"2,8223";"2,8223";"3,5632";"38,0187";"25,9669";"20,3332";"17,4402";"14,7236";"11,706";"9,4025";"8,1167";"97,8928";"43,7714";"30,7122";"25,3146";"18,0049";"13,6878";"10,3003";"7,7047";"6,5195";"5,5284";"5,2284";"4,6472";"4,0919";"3,5632";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/1985;;1;1;"69,45";"3,0621";"9,3381";9;7;1;1;1;;0;"4,0919";"3,8241";"3,5632";"3,5632";"3,3091";"3,3091";"3,0621";"7,7047";"69,45";"35,7631";"29,3248";"22,7706";"15,7887";"11,706";"8,1167";"6,1468";"5,2284";"5,2284";"4,6472";"4,3663";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";"3,5632";"3,3091";"3,0621";"3,0621";"3,0621";"3,0621";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/04/1985;;1;1;"49,6279";"4,0919";"8,5198";16;3;1;1;1;;0;"6,1468";"4,9346";"4,0919";"7,7047";"6,906";"6,5195";"5,8346";"5,8346";"5,2284";"4,9346";"4,6472";"4,6472";"6,1468";"7,301";"11,2296";"49,6279";"27,9625";"15,2525";"11,2296";"8,5371";"6,906";"5,8346";"5,8346";"5,2284";"5,2284";"4,6472";"4,6472";"4,3663";"4,0919";"4,0919";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/03/1985;;1;1;"118,2656";"4,3663";"20,9281";10;24;1;1;1;;0;"15,2525";"13,1811";"11,2296";"9,4025";"7,7047";"7,301";"6,1468";"5,2284";"4,6472";"118,2656";"98,8333";"33,5617";"16,332";"11,706";"10,3003";"12,1901";"10,3003";"9,4025";"6,906";"6,5195";"5,5284";"4,9346";"4,6472";"4,3663";"6,1468";"98,8333";"38,7825";"28,6405";"20,3332";"13,1811";"8,9657";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/02/1985;;1;1;"132,5493";"10,3003";"35,8953";14;11;1;1;1;;0;"11,706";"65,309";"31,4153";"38,7825";"32,1246";"26,6257";"21,5384";"17,4402";"15,2525";"13,1811";"10,3003";"14,7236";"40,2385";"132,5493";"93,2357";"112,3134";"40,2385";"32,1246";"71,9754";"35,7631";"29,3248";"24,0294";"20,3332";"17,4402";"15,2525";"13,1811";"11,2296";"17,4402";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
70100000;2;01/01/1985;;1;1;"25,9669";"1,7367";"5,3615";1;25;2;2;2;;0;"25,9669";"21,5384";"12,1901";"7,7047";"6,1468";"5,2284";"4,6472";"4,3663";"4,0919";"4,0919";"3,8241";"3,5632";"3,5632";"2,3648";"2,1475";"2,3648";"4,0919";"3,5632";"3,0621";"3,3091";"2,8223";"2,3648";"2,1475";"1,9381";"1,7367";"1,7367";"2,8223";"2,1475";"2,8223";"2,5898";"15,2525";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1
70100000;2;01/12/1984;;1;1;"43,0568";"3,5632";"8,87";7;5;1;1;1;;0;"6,1468";"4,9346";"4,6472";"4,0919";"3,5632";"14,202";"43,0568";"32,8401";"15,2525";"8,9657";"6,906";"6,5195";"7,7047";"6,1468";"5,8346";"5,8346";"10,761";"9,8474";"5,5284";"4,6472";"4,3663";"4,0919";"3,8241";"3,5632";"5,5284";"9,4025";"7,7047";"7,301";"6,5195";"5,8346";"9,4025";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/11/1984;;1;1;"91,3943";"3,3091";"14,7726";9;1;1;1;1;;0;"3,3091";"4,3663";"10,3003";"6,906";"8,1167";"38,0187";"27,2909";"25,3146";"91,3943";"39,5523";"28,6405";"22,7706";"19,1552";"15,7887";"13,1811";"11,2296";"9,8474";"8,1167";"6,906";"5,8346";"5,5284";"4,9346";"4,6472";"4,0919";"4,0919";"3,5632";"3,5632";"3,5632";"3,3091";"9,8474";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/10/1984;;1;1;"137,7819";"3,5632";"16,2065";6;30;1;1;1;;0;"10,3003";"8,5371";"6,906";"5,8346";"25,9669";"137,7819";"45,9386";"31,4153";"32,8401";"27,9625";"22,7706";"18,0049";"13,6878";"10,3003";"8,5371";"6,906";"6,5195";"13,6878";"10,3003";"8,5371";"6,906";"5,8346";"5,2284";"4,6472";"4,0919";"4,0919";"4,0919";"3,8241";"3,8241";"3,5632";"3,5632";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/09/1984;;1;1;"142,0166";"4,0919";"15,185";25;12;1;1;1;;0;"6,5195";"5,8346";"5,5284";"5,2284";"5,2284";"4,9346";"4,6472";"4,6472";"4,6472";"4,3663";"4,3663";"4,0919";"4,0919";"4,6472";"5,8346";"6,5195";"5,5284";"5,5284";"5,5284";"22,7706";"14,202";"9,8474";"6,906";"5,5284";"142,0166";"62,8657";"35,0232";"25,3146";"19,1552";"14,202";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/08/1984;;1;1;"358,8918";"4,0919";"42,1968";6;1;1;1;1;;0;"4,0919";"35,0232";"25,3146";"20,9324";"130,4755";"358,8918";"146,2942";"177,4042";"106,4654";"43,0568";"27,9625";"18,5766";"11,706";"10,3003";"8,9657";"8,1167";"7,301";"7,301";"8,9657";"8,1167";"7,301";"8,1167";"8,9657";"7,301";"30,7122";"22,1512";"18,0049";"13,6878";"10,761";"8,5371";"7,301";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/07/1984;;1;1;"149,5303";"4,0919";"22,3075";21;3;1;1;1;;0;"5,2284";"4,6472";"4,0919";"22,1512";"14,202";"76,2512";"58,0741";"28,6405";"21,5384";"16,8826";"13,6878";"11,706";"12,6818";"12,1901";"10,3003";"8,5371";"7,301";"6,1468";"5,2284";"40,9371";"149,5303";"43,7714";"32,8401";"24,6687";"17,4402";"11,706";"8,5371";"6,906";"5,8346";"5,2284";"4,6472";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
70100000;2;01/06/1984;;1;1;"139,8939";"3,5632";"26,6859";16;2;1;1;1;;0;"3,8241";"3,5632";"3,5632";"3,5632";"4,6472";"96,0208";"46,6688";"25,3146";"19,1552";"13,6878";"9,8474";"7,301";"10,761";"9,8474";"20,9324";"139,8939";"122,2907";"43,7714";"52,6475";"31,4153";"23,3967";"17,4402";"19,1552";"16,332";"13,1811";"11,2296";"9,8474";"8,5371";"6,906";"5,8346";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
70100000;2;01/05/1984;;1;1;"17,4402";"3,8241";"8,1571";21;31;1;1;1;;0;"10,3003";"7,7047";"6,1468";"5,2284";"4,6472";"4,0919";"4,9346";"8,9657";"10,3003";"10,3003";"12,6818";"13,6878";"10,3003";"8,9657";"7,7047";"6,5195";"6,1468";"7,301";"10,761";"13,6878";"17,4402";"12,1901";"9,8474";"8,1167";"6,906";"5,8346";"5,2284";"4,6472";"4,3663";"4,0919";"3,8241";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
